ID;Experiment Run End;Parent Model Type;Model Type;Index ID;Index Name;Study Period Length;Test Set Size;Days Test Set;Constituent Number;Average Cross Section Size;Test Set Start Date;Test Set End Date;Total Accuracy;Top-k Accuracy Scores;Top-k Mean Daily Return;Top-k Mean Daily Excess Return;Top-k Annualized Excess Return;Top-k Annualized Return;Top-k Annualized Sharpe;Top-k Annualized Sortino;Model Configs;Total Epochs;Period Range;Study Period Start Date;Study Period End Date
18;2020-01-26T19:08:47.941474;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5157866451699583;{5: 0.5130890052356021, 10: 0.5129961716703607, 'Market': '-'};{5: 0.0007215839459648112, 10: 0.0005618423202672915, 'Market': 0.0011424059753971743};{5: 0.0006162993697169066, 10: 0.00045655774401938686, 'Market': 0.0010371213991492694};{5: 0.2483209803746358, 10: 0.17859526880998633, 'Market': 0.45233154296336076};{5: 0.29651065286827283, 10: 0.22410068114798443, 'Market': 0.5083727390037911};{5: 2.468148475022886, 10: 2.5903092823746623, 'Market': 2.1630151672898634};{5: 4.345726772200306, 10: 5.3015253869888355, 'Market': 2.8178653335629638};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4250, -3251);2003-06-13;2007-05-03
19;2020-01-26T19:09:32.889506;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.497245728969574;{5: 0.5018123388290405, 10: 0.49647390842437744, 'Market': '-'};{5: 0.0002533759507554772, 10: 0.0001727430158065442, 'Market': 0.0011424059753971743};{5: 0.0001480913745075725, 10: 6.745843955863954e-05, 'Market': 0.0010371213991492694};{5: 0.05475545897839984, 10: 0.024581482202239435, 'Market': 0.45233154296336076};{5: 0.09549223105175941, 10: 0.0641561259622987, 'Market': 0.5083727390037911};{5: 0.5738226185357523, 10: 0.34901750824545186, 'Market': 2.1630151672898634};{5: 0.8597142242901972, 10: 0.599678117960617, 'Market': 2.8178653335629638};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 1}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-4250, -3251);2003-06-13;2007-05-03
19;2020-01-26T19:09:33.734250;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5090689238210399;{5: 0.5114780507450665, 10: 0.5043320572234535, 'Market': '-'};{5: 0.000663119963356498, 10: 0.0005292554345586976, 'Market': 0.0011424059753971743};{5: 0.0005578353871085932, 10: 0.00042397085831079296, 'Market': 0.0010371213991492694};{5: 0.2223371803919274, 10: 0.16485563735055409, 'Market': 0.45233154296336076};{5: 0.2695265944805314, 10: 0.2098320570962433, 'Market': 0.5083727390037911};{5: 2.411957816583141, 10: 2.4013506545952845, 'Market': 2.1630151672898634};{5: 4.040970997791711, 10: 4.984661783497171, 'Market': 2.8178653335629638};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4250, -3251);2003-06-13;2007-05-03
19;2020-01-26T19:09:34.676754;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5090689238210399;{5: 0.522351993556182, 10: 0.5178319564779368, 'Market': '-'};{5: 0.0007296212322942203, 10: 0.0006681675002069863, 'Market': 0.0011424059753971743};{5: 0.0006243366560463157, 10: 0.0005628829239590817, 'Market': 0.0010371213991492694};{5: 0.2519358859228755, 10: 0.22455907854646373, 'Market': 0.45233154296336076};{5: 0.30026471118081477, 10: 0.2718340279680058, 'Market': 0.5083727390037911};{5: 2.614925767561967, 10: 3.189767717752768, 'Market': 2.1630151672898634};{5: 4.688942455287136, 10: 6.7057665929079, 'Market': 2.8178653335629638};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4250, -3251);2003-06-13;2007-05-03
19;2020-01-26T19:09:35.627249;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_performance;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5002015316404675;{5: 0.500201369311317, 10: 0.5003022365504735, 'Market': '-'};{5: 0.0005979207003306837, 10: 0.0005564124524491691, 'Market': 0.0011424059753971743};{5: 0.000492636124082779, 10: 0.00045112787620126454, 'Market': 0.0010371213991492694};{5: 0.19399560582287956, 10: 0.17629470021221394, 'Market': 0.45233154296336076};{5: 0.2400939292080959, 10: 0.22171153907153696, 'Market': 0.5083727390037911};{5: 2.147138914794571, 10: 2.56399259772889, 'Market': 2.1630151672898634};{5: 3.4951103249464044, 10: 4.933506168126003, 'Market': 2.8178653335629638};;;(-4250, -3251);2003-06-13;2007-05-03
19;2020-01-26T19:09:36.621746;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_rank;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5002015316404675;{5: 0.500201369311317, 10: 0.5003022365504735, 'Market': '-'};{5: 0.0007064976564770753, 10: 0.0006982758247419174, 'Market': 0.0011424059753971743};{5: 0.0006012130802291706, 10: 0.0005929912484940128, 'Market': 0.0010371213991492694};{5: 0.2415637485546902, 10: 0.23789651403099565, 'Market': 0.45233154296336076};{5: 0.28949330400231665, 10: 0.28568489901677707, 'Market': 0.5083727390037911};{5: 2.4824697271620764, 10: 3.356759337280825, 'Market': 2.1630151672898634};{5: 4.558176784438514, 10: 6.776632678872043, 'Market': 2.8178653335629638};;;(-4250, -3251);2003-06-13;2007-05-03
20;2020-01-26T19:11:35.593185;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.49428993463516235;{5: 0.4929520785808563, 10: 0.4980858266353607, 'Market': '-'};{5: 0.00012761638176668442, 10: 0.00019418115960300055, 'Market': 0.0011424059753971743};{5: 2.233180551877975e-05, 10: 8.88965833550959e-05, 'Market': 0.0010371213991492694};{5: 0.00807176265016385, 10: 0.03251889675113051, 'Market': 0.45233154296336076};{5: 0.04701050599374823, 10: 0.07239925341444553, 'Market': 0.5083727390037911};{5: 0.087604520400401, 10: 0.4669108617913676, 'Market': 2.1630151672898634};{5: 0.13883771599902886, 10: 0.7757511773830796, 'Market': 2.8178653335629638};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 1}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-4250, -3251);2003-06-13;2007-05-03
20;2020-01-26T19:11:36.430945;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5117560123606073;{5: 0.5138944824808699, 10: 0.5172274833769898, 'Market': '-'};{5: 0.0007013010164160053, 10: 0.0007860405069503388, 'Market': 0.0011424059753971743};{5: 0.0005960164401681006, 10: 0.0006807559307024342, 'Market': 0.0010371213991492694};{5: 0.23924460125673086, 10: 0.2776069473752105, 'Market': 0.45233154296336076};{5: 0.2870848810965041, 10: 0.326923926140009, 'Market': 0.5083727390037911};{5: 2.446887603814158, 10: 3.957041222692851, 'Market': 2.1630151672898634};{5: 4.545159202529248, 10: 8.521888015101082, 'Market': 2.8178653335629638};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4250, -3251);2003-06-13;2007-05-03
20;2020-01-26T19:11:37.389714;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5042321644498187;{5: 0.5106725734997987, 10: 0.5069514406608906, 'Market': '-'};{5: 0.0006816327646912063, 10: 0.0004550178416445544, 'Market': 0.0011424059753971743};{5: 0.0005763481884433016, 10: 0.00034973326539664966, 'Market': 0.0010371213991492694};{5: 0.23050613781389373, 10: 0.13414829036107956, 'Market': 0.45233154296336076};{5: 0.2780100261253262, 10: 0.17794237558271653, 'Market': 0.5083727390037911};{5: 2.594085075481341, 10: 2.1068227281401732, 'Market': 2.1630151672898634};{5: 4.502324765443106, 10: 4.357558189002363, 'Market': 2.8178653335629638};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4250, -3251);2003-06-13;2007-05-03
20;2020-01-26T19:11:38.342247;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_performance;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5002015316404675;{5: 0.500201369311317, 10: 0.5001007455168245, 'Market': '-'};{5: 0.0006816327646912063, 10: 0.0004543241578183404, 'Market': 0.0011424059753971743};{5: 0.0005763481884433016, 10: 0.00034903958157043573, 'Market': 0.0010371213991492694};{5: 0.23050613781389373, 10: 0.13386519810174025, 'Market': 0.45233154296336076};{5: 0.2780100261253262, 10: 0.17764838291634377, 'Market': 0.5083727390037911};{5: 2.594085075481341, 10: 2.102430650302948, 'Market': 2.1630151672898634};{5: 4.502324765443106, 10: 4.3512942953764675, 'Market': 2.8178653335629638};;;(-4250, -3251);2003-06-13;2007-05-03
20;2020-01-26T19:11:39.341562;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_rank;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5002015316404675;{5: 0.500201369311317, 10: 0.5001007455168245, 'Market': '-'};{5: 0.0006789132878117717, 10: 0.0005533872811425922, 'Market': 0.0011424059753971743};{5: 0.0005736287115638669, 10: 0.0004481027048946875, 'Market': 0.0010371213991492694};{5: 0.22930273904401588, 10: 0.17501491516094325, 'Market': 0.45233154296336076};{5: 0.2767603013882616, 10: 0.22038248120040715, 'Market': 0.5083727390037911};{5: 2.489417896974693, 10: 2.654005194974866, 'Market': 2.1630151672898634};{5: 4.55775518350906, 10: 5.5841924689968545, 'Market': 2.8178653335629638};;;(-4250, -3251);2003-06-13;2007-05-03
20;2020-01-26T19:11:56.777167;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;998;7441;249;30;30;2007-05-04;2008-04-25;0.5192850232124329;{5: 0.520354688167572, 10: 0.5174360275268555, 'Market': '-'};{5: 0.000831390541528847, 10: 0.0006833793276316774, 'Market': -0.000312277794031259};{5: 0.0007188389312361835, 10: 0.0005708277173390141, 'Market': -0.00042482940432392226};{5: 0.2952309881855262, 10: 0.22806449484968327, 'Market': -0.1418454617174375};{5: 0.34874731387972235, 10: 0.27881329537733146, 'Market': -0.10634685729230031};{5: 2.016689317959386, 10: 2.217870070693091, 'Market': -0.6049396541537276};{5: 3.4376952352775563, 10: 3.0352947685802785, 'Market': -0.8440998272802177};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 1}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-4000, -3001);2004-06-04;2008-04-25
20;2020-01-26T19:11:57.623952;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;998;7441;249;30;30;2007-05-04;2008-04-25;0.5010079290417955;{5: 0.5046352277307538, 10: 0.49889135254988914, 'Market': '-'};{5: 0.00015058541649739398, 10: 3.6006453806015166e-05, 'Market': -0.000312277794031259};{5: 3.803380620473063e-05, 10: -7.65451564866482e-05, 'Market': -0.00042482940432392226};{5: 0.013786073323827752, 10: -0.02718107230675626, 'Market': -0.1418454617174375};{5: 0.05570276030130783, 10: 0.013046462052765273, 'Market': -0.10634685729230031};{5: 0.11843876266475596, 10: -0.34865651277109255, 'Market': -0.6049396541537276};{5: 0.19707575418817866, 10: -0.5471291712070407, 'Market': -0.8440998272802177};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4000, -3001);2004-06-04;2008-04-25
20;2020-01-26T19:11:58.605386;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;998;7441;249;30;30;2007-05-04;2008-04-25;0.4945571831743045;{5: 0.49657396211205157, 10: 0.4902237452126587, 'Market': '-'};{5: -0.0002925516943174512, 10: -0.0001554094399437759, 'Market': -0.000312277794031259};{5: -0.0004051033046101145, 10: -0.00026796105023643924, 'Market': -0.00042482940432392226};{5: -0.13572712906959816, 10: -0.0919709476902223, 'Market': -0.1418454617174375};{5: -0.0999761522676027, 10: -0.054415237159171626, 'Market': -0.10634685729230031};{5: -1.2988845691345625, 10: -1.2089790986704096, 'Market': -0.6049396541537276};{5: -1.7248901912897125, 10: -1.8317345920426484, 'Market': -0.8440998272802177};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4000, -3001);2004-06-04;2008-04-25
20;2020-01-26T19:11:59.586732;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_performance;150095;Deutscher Aktienindex (DAX) Index;998;7441;249;30;30;2007-05-04;2008-04-25;0.49993280473054696;{5: 0.49979846835953246, 10: 0.49989921386817177, 'Market': '-'};{5: -0.00025214501966483015, 10: 3.9348610403787827e-07, 'Market': -0.000312277794031259};{5: -0.00036469662995749347, 10: -0.00011215812418862547, 'Market': -0.00042482940432392226};{5: -0.12305827177675521, 10: -0.039574812740111764, 'Market': -0.1418454617174375};{5: -0.08678473898261307, 10: 0.0001416650031613731, 'Market': -0.10634685729230031};{5: -1.1604867840758344, 10: -0.4995194080485298, 'Market': -0.6049396541537276};{5: -1.7014688656628136, 10: -0.8224205981346261, 'Market': -0.8440998272802177};;;(-4000, -3001);2004-06-04;2008-04-25
20;2020-01-26T19:12:00.630057;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_rank;150095;Deutscher Aktienindex (DAX) Index;998;7441;249;30;30;2007-05-04;2008-04-25;0.49993280473054696;{5: 0.5002015316404675, 10: 0.49989921386817177, 'Market': '-'};{5: -0.000211983655087284, 10: 4.508308563621214e-05, 'Market': -0.000312277794031259};{5: -0.00032453526537994733, 10: -6.74685246564512e-05, 'Market': -0.00042482940432392226};{5: -0.11028283402755024, 10: -0.02399687260254124, 'Market': -0.1418454617174375};{5: -0.07348237075215025, 10: 0.016361959430293282, 'Market': -0.10634685729230031};{5: -1.0354512777766205, 10: -0.2966089312969178, 'Market': -0.6049396541537276};{5: -1.529462089901566, 10: -0.4924147345424466, 'Market': -0.8440998272802177};;;(-4000, -3001);2004-06-04;2008-04-25
21;2020-01-26T19:14:51.115958;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5010076761245728;{5: 0.5006040930747986, 10: 0.5007052421569824, 'Market': '-'};{5: 0.0003998314027055808, 10: 0.000224216715160468, 'Market': 0.0011424059753971743};{5: 0.000294546826457676, 10: 0.00011893213891256333, 'Market': 0.0010371213991492694};{5: 0.11184549650223397, 10: 0.0437427219083939, 'Market': 0.45233154296336076};{5: 0.15478079365114206, 10: 0.0840553576386136, 'Market': 0.5083727390037911};{5: 1.146636018901012, 10: 0.629811484529861, 'Market': 2.1630151672898634};{5: 1.9148705346673613, 10: 1.107626027201942, 'Market': 2.8178653335629638};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 1}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-4250, -3251);2003-06-13;2007-05-03
